2023-06-26 13:22:31,697: 't'
2023-06-26 13:22:32,151: Key.backspace
2023-06-26 13:22:32,879: 't'
2023-06-26 13:22:32,959: 'o'
2023-06-26 13:22:33,310: 'r'
2023-06-26 13:22:33,568: 'r'
2023-06-26 13:22:33,680: 'e'
2023-06-26 13:22:33,839: Key.space
2023-06-26 13:22:34,237: '='
2023-06-26 13:22:34,939: Key.backspace
2023-06-26 13:22:35,114: Key.backspace
2023-06-26 13:22:35,271: Key.backspace
2023-06-26 13:22:35,392: Key.backspace
2023-06-26 13:22:35,493: 'e'
2023-06-26 13:22:35,555: Key.space
2023-06-26 13:22:36,645: 'k'
2023-06-26 13:22:36,757: 'e'
2023-06-26 13:22:36,951: 'y'
2023-06-26 13:22:37,222: 'l'
2023-06-26 13:22:37,417: 'o'
2023-06-26 13:22:38,190: 'g'
2023-06-26 13:22:38,268: 's'
2023-06-26 13:22:38,353: Key.space
2023-06-26 13:22:38,822: 'i'
2023-06-26 13:22:38,953: 'n'
2023-06-26 13:22:39,220: Key.space
2023-06-26 13:22:40,060: 't'
2023-06-26 13:22:40,193: 'e'
2023-06-26 13:22:40,476: 'd'
2023-06-26 13:22:41,044: Key.backspace
2023-06-26 13:22:41,100: 'x'
2023-06-26 13:22:41,533: 't'
2023-06-26 13:22:41,796: Key.space
2023-06-26 13:22:42,510: 'f'
2023-06-26 13:22:42,635: 'i'
2023-06-26 13:22:42,830: 'l'
2023-06-26 13:22:42,935: 'e'
2023-06-26 13:22:43,068: Key.space
2023-06-26 13:22:43,638: Key.backspace
2023-06-26 13:22:44,330: '.'
2023-06-26 13:22:44,572: Key.enter
2023-06-26 13:22:55,301: Key.shift
2023-06-26 13:22:55,454: 'E'
2023-06-26 13:22:55,620: 'n'
2023-06-26 13:22:56,570: 'c'
2023-06-26 13:22:56,783: 'r'
2023-06-26 13:22:58,018: 'y'
2023-06-26 13:22:59,083: 'p'
2023-06-26 13:22:59,235: 't'
2023-06-26 13:22:59,871: 'e'
2023-06-26 13:23:00,065: 'd'
2023-06-26 13:23:00,234: Key.space
2023-06-26 13:23:00,539: 't'
2023-06-26 13:23:00,683: 'e'
2023-06-26 13:23:00,694: 'h'
2023-06-26 13:23:00,819: Key.space
2023-06-26 13:23:01,280: Key.backspace
2023-06-26 13:23:01,405: Key.backspace
2023-06-26 13:23:01,551: Key.backspace
2023-06-26 13:23:01,780: 'h'
2023-06-26 13:23:01,883: 'e'
2023-06-26 13:23:01,932: Key.space
2023-06-26 13:23:02,822: 't'
2023-06-26 13:23:02,966: 'e'
2023-06-26 13:23:03,419: 'x'
2023-06-26 13:23:03,751: 't'
2023-06-26 13:23:03,867: Key.space
2023-06-26 13:23:04,532: 'f'
2023-06-26 13:23:04,666: 'i'
2023-06-26 13:23:04,866: 'l'
2023-06-26 13:23:04,982: 'e'
2023-06-26 13:23:05,078: Key.space
2023-06-26 13:23:06,797: 'w'
2023-06-26 13:23:06,993: 'i'
2023-06-26 13:23:07,150: 't'
2023-06-26 13:23:07,296: 'h'
2023-06-26 13:23:07,428: Key.space
2023-06-26 13:23:08,004: 'c'
2023-06-26 13:23:08,195: 'u'
2023-06-26 13:23:08,377: 'r'
2023-06-26 13:23:08,681: Key.backspace
2023-06-26 13:23:08,782: Key.backspace
2023-06-26 13:23:09,136: 'y'
2023-06-26 13:23:09,968: Key.backspace
2023-06-26 13:23:10,030: 'r'
2023-06-26 13:23:10,223: 'i'
2023-06-26 13:23:10,858: Key.backspace
2023-06-26 13:23:11,147: 'y'
2023-06-26 13:23:11,243: 'p'
2023-06-26 13:23:11,460: 't'
2023-06-26 13:23:12,208: 'o'
2023-06-26 13:23:13,376: 'g'
2023-06-26 13:23:13,524: 'e'
2023-06-26 13:23:14,152: Key.backspace
2023-06-26 13:23:14,175: 'r'
2023-06-26 13:23:14,243: 'a'
2023-06-26 13:23:14,515: 'm'
2023-06-26 13:23:15,097: Key.backspace
2023-06-26 13:23:15,347: 'p'
2023-06-26 13:23:15,569: 'h'
2023-06-26 13:23:15,737: 'u'
2023-06-26 13:23:16,316: Key.backspace
2023-06-26 13:23:16,550: 'y'
2023-06-26 13:23:16,655: Key.space
2023-06-26 13:23:17,427: 'a'
2023-06-26 13:23:17,727: 'l'
2023-06-26 13:23:18,620: 'g'
2023-06-26 13:23:18,721: 'o'
2023-06-26 13:23:19,329: 'r'
2023-06-26 13:23:19,467: 'a'
2023-06-26 13:23:19,713: 'i'
2023-06-26 13:23:20,049: Key.backspace
2023-06-26 13:23:20,180: Key.backspace
2023-06-26 13:23:20,354: 'i'
2023-06-26 13:23:20,530: 'r'
2023-06-26 13:23:21,127: Key.backspace
2023-06-26 13:23:21,180: 't'
2023-06-26 13:23:21,332: 'j'
2023-06-26 13:23:21,381: 'm'
2023-06-26 13:23:21,410: 'e'
2023-06-26 13:23:21,997: Key.backspace
2023-06-26 13:23:22,127: Key.backspace
2023-06-26 13:23:22,285: 'e'
2023-06-26 13:23:22,634: Key.backspace
2023-06-26 13:23:22,751: Key.backspace
2023-06-26 13:23:22,965: 'h'
2023-06-26 13:23:23,215: ','
2023-06-26 13:23:23,769: Key.backspace
2023-06-26 13:23:23,962: 'k'
2023-06-26 13:23:24,608: Key.backspace
2023-06-26 13:23:25,370: Key.backspace
2023-06-26 13:23:26,308: 'h'
2023-06-26 13:23:26,494: 'm'
2023-06-26 13:23:27,823: Key.space
2023-06-26 13:23:28,932: Key.enter
2023-06-26 13:24:05,373: 'p'
2023-06-26 13:24:05,535: 'u'
2023-06-26 13:24:05,636: 's'
2023-06-26 13:24:05,796: 'h'
2023-06-26 13:24:09,530: Key.space
2023-06-26 13:24:09,946: 'c'
2023-06-26 13:24:10,281: 'o'
2023-06-26 13:24:10,407: 'd'
2023-06-26 13:24:10,525: 'e'
2023-06-26 13:24:10,909: 't'
2023-06-26 13:24:11,524: Key.backspace
2023-06-26 13:24:11,608: Key.space
2023-06-26 13:24:15,174: 't'
2023-06-26 13:24:15,256: 'o'
2023-06-26 13:24:15,364: Key.space
2023-06-26 13:24:16,154: 'g'
2023-06-26 13:24:16,333: 'i'
2023-06-26 13:24:16,453: 't'
2023-06-26 13:24:17,730: Key.space
2023-06-26 13:24:18,280: 'h'
2023-06-26 13:24:18,459: 'u'
2023-06-26 13:24:18,820: 'b'
2023-06-26 13:24:20,650: Key.left
2023-06-26 13:24:20,859: Key.left
2023-06-26 13:24:21,859: Key.left
2023-06-26 13:24:22,030: Key.left
2023-06-26 13:24:22,244: Key.left
2023-06-26 13:24:22,630: Key.left
2023-06-26 13:24:23,148: Key.backspace
2023-06-26 13:24:23,344: Key.shift
2023-06-26 13:24:23,655: 'G'
2023-06-26 13:24:24,227: Key.right
2023-06-26 13:24:24,424: Key.right
2023-06-26 13:24:24,871: Key.right
2023-06-26 13:24:25,181: Key.backspace
2023-06-26 13:24:25,697: Key.right
2023-06-26 13:24:26,294: Key.backspace
2023-06-26 13:24:26,813: Key.shift
2023-06-26 13:24:26,973: 'H'
